TIMESTAMP,LOCATION_ID,EARNED_POINTS,REDEEM_POINTS
2021-10-18,A-1004,21881,32035
2021-10-18,A-1005,26999,31559
2021-10-18,A-1006,23849,25228
2021-10-18,A-1007,26719,29769
2021-10-18,A-1008,23993,26271
2021-10-19,A-1001,32055,30318
2021-10-19,A-1002,24198,21249
2021-10-19,A-1003,31874,24444
2021-10-19,A-1004,31014,33916
2021-10-19,A-1005,20156,33842
2021-10-19,A-1006,31129,31032
2021-10-19,A-1007,27656,23418
2021-10-19,A-1008,33717,33692
2021-10-20,A-1001,34266,20858
2021-10-20,A-1002,21672,21316
2021-10-20,A-1003,26575,30070
2021-10-20,A-1004,31479,26562
2021-10-20,A-1005,29816,33368
2021-10-20,A-1006,34162,34154
2021-10-20,A-1007,27385,22090
2021-10-20,A-1008,27700,29259
2021-10-21,A-1001,23839,28889
2021-10-21,A-1002,23827,26944
2021-10-21,A-1003,28252,33229
2021-10-21,A-1004,22733,31932
2021-10-21,A-1005,31893,28170
2021-10-21,A-1006,21964,29984
2021-10-21,A-1007,21961,21983
2021-10-21,A-1008,33964,20424
2021-10-22,A-1001,20168,33959
2021-10-22,A-1002,25540,34439
2021-10-22,A-1003,24142,24744
2021-10-22,A-1004,25284,24295
2021-10-22,A-1005,28004,26448
2021-10-22,A-1006,28197,28886
2021-10-22,A-1007,25593,33787
2021-10-22,A-1008,32301,23633
2021-10-23,A-1001,28292,34776
2021-10-23,A-1002,34203,25446
2021-10-23,A-1003,24004,31708
2021-10-23,A-1004,25575,22990
2021-10-23,A-1005,26102,32606
2021-10-23,A-1006,29770,22877
2021-10-23,A-1007,32369,33959
2021-10-23,A-1008,32995,29451
2021-10-24,A-1001,29770,20944
2021-10-24,A-1002,22553,28272
2021-10-24,A-1003,22514,31674
2021-10-24,A-1004,23928,28385
2021-10-24,A-1005,25007,24810
2021-10-24,A-1006,21983,29134
2021-10-24,A-1007,24298,33029
2021-10-24,A-1008,28765,20473
2021-10-25,A-1001,28628,28555
2021-10-25,A-1002,33798,33540
2021-10-25,A-1003,28265,30753
2021-10-25,A-1004,32617,29214
2021-10-25,A-1005,23773,25757
2021-10-25,A-1006,20185,20858
2021-10-25,A-1007,31470,21112
2021-10-25,A-1008,29022,21825
2021-10-26,A-1001,27408,21115
2021-10-26,A-1002,20324,23252
2021-10-26,A-1003,33659,34724
2021-10-26,A-1004,29948,26525
2021-10-26,A-1005,28672,29441
2021-10-26,A-1006,27756,20689
2021-10-26,A-1007,22700,20195
2021-10-26,A-1008,30067,29316
2021-10-27,A-1001,29527,26516
2021-10-27,A-1002,24247,20255
2021-10-27,A-1003,22650,24887
2021-10-27,A-1004,26151,23285
2021-10-27,A-1005,23122,21599
2021-10-27,A-1006,25849,29509
2021-10-27,A-1007,24373,33798
2021-10-27,A-1008,24281,31592
2021-10-28,A-1001,28353,28826
2021-10-28,A-1002,30036,25659
2021-10-28,A-1003,29207,23958
2021-10-28,A-1004,34139,28571
2021-10-28,A-1005,20334,32510
2021-10-28,A-1006,29750,33396
2021-10-28,A-1007,26541,28460
2021-10-28,A-1008,27547,27964
2021-10-29,A-1001,25019,31690
2021-10-29,A-1002,24659,26970
2021-10-29,A-1003,23836,21959
2021-10-29,A-1004,29058,22626
2021-10-29,A-1005,28060,31856
2021-10-29,A-1006,26494,31734
2021-10-29,A-1007,28243,21976
2021-10-29,A-1008,26085,20848
2021-10-30,A-1001,25125,20134
2021-10-30,A-1002,21546,21708
2021-10-30,A-1003,27149,20340
2021-10-30,A-1004,29989,33308
2021-10-30,A-1005,32439,21127
2021-10-30,A-1006,26478,23068
2021-10-30,A-1007,30385,31025
2021-10-30,A-1008,34248,20370
2021-10-31,A-1001,26030,22030
2021-10-31,A-1002,21137,29803
2021-10-31,A-1003,21370,27323
2021-10-31,A-1004,24397,23770
2021-10-31,A-1005,29872,26883
2021-10-31,A-1006,26914,23405
2021-10-31,A-1007,20090,34713
2021-10-31,A-1008,33476,27464
2021-11-01,A-1001,27447,27458
2021-11-01,A-1002,21761,24151
2021-11-01,A-1003,30064,23412
2021-11-01,A-1004,25055,30011
2021-11-01,A-1005,34185,24563
2021-11-01,A-1006,23724,28894
2021-11-01,A-1007,34768,21002
2021-11-01,A-1008,33434,25253
2021-11-02,A-1001,27922,24677
2021-11-02,A-1002,26614,23866
2021-11-02,A-1003,24012,25781
2021-11-02,A-1004,32839,34090
2021-11-02,A-1005,20151,23896
2021-11-02,A-1006,34588,28244
2021-11-02,A-1007,33826,29608
2021-11-02,A-1008,32395,33317
2021-11-03,A-1001,34844,21936
2021-11-03,A-1002,26000,21550
2021-11-03,A-1003,28518,20793
2021-11-03,A-1004,22941,31392
2021-11-03,A-1005,29289,24556
2021-11-03,A-1006,28010,31744
2021-11-03,A-1007,27062,21906
2021-11-03,A-1008,26671,31771
2021-11-04,A-1001,26474,24945
2021-11-04,A-1002,32101,33870
2021-11-04,A-1003,26656,27912
2021-11-04,A-1004,30960,26327
2021-11-04,A-1005,23341,30313
2021-11-04,A-1006,29580,23472
2021-11-04,A-1007,21627,21293
2021-11-04,A-1008,29319,25459
2021-11-05,A-1001,24663,33835
2021-11-05,A-1002,30242,28950
2021-11-05,A-1003,34032,33431
2021-11-05,A-1004,30456,30361
2021-11-05,A-1005,22067,29743
2021-11-05,A-1006,32686,28795
2021-11-05,A-1007,24163,22826
2021-11-05,A-1008,27551,32164
2021-11-06,A-1001,30966,32459
2021-11-06,A-1002,23343,28842
2021-11-06,A-1003,25158,22757
2021-11-06,A-1004,21650,22845
2021-11-06,A-1005,34326,30217
2021-11-06,A-1006,32372,25785
2021-11-06,A-1007,25005,26969
2021-11-06,A-1008,22783,33289
2021-11-07,A-1001,33306,23397
2021-11-07,A-1002,22910,27238
2021-11-07,A-1003,25219,32902
2021-11-07,A-1004,24106,20644
2021-11-07,A-1005,21921,29909
2021-11-07,A-1006,32405,25100
2021-11-07,A-1007,20949,20708
2021-11-07,A-1008,26396,24753
2021-11-08,A-1001,23383,24759
2021-11-08,A-1002,31104,25610
2021-11-08,A-1003,34416,26988
2021-11-08,A-1004,34731,33600
2021-11-08,A-1005,27842,30602
2021-11-08,A-1006,20785,32805
2021-11-08,A-1007,31794,23608
2021-11-08,A-1008,21320,32568
2021-11-09,A-1001,28652,23132
2021-11-09,A-1002,30700,31143
2021-11-09,A-1003,28357,32546
2021-11-09,A-1004,28562,28406
2021-11-09,A-1005,22684,29659
2021-11-09,A-1006,32062,26075
2021-11-09,A-1007,31730,30180
2021-11-09,A-1008,24354,21287
2021-11-10,A-1001,31682,28338
2021-11-10,A-1002,30018,26448
2021-11-10,A-1003,28471,32074
2021-11-10,A-1004,32569,30699
2021-11-10,A-1005,25494,27007
2021-11-10,A-1006,34452,28652
2021-11-10,A-1007,28563,32815
2021-11-10,A-1008,32066,20367
2021-11-11,A-1001,29415,29920
2021-11-11,A-1002,21632,20056
2021-11-11,A-1003,24816,28550
2021-11-11,A-1004,30756,28414
2021-11-11,A-1005,29959,31522
2021-11-11,A-1006,26515,25168
2021-11-11,A-1007,23406,34556
2021-11-11,A-1008,31462,27402
2021-11-12,A-1001,20935,26415
2021-11-12,A-1002,30931,33094
2021-11-12,A-1003,30519,22395
2021-11-12,A-1004,20352,27506
2021-11-12,A-1005,26502,29377
2021-11-12,A-1006,30829,24216
2021-11-12,A-1007,21565,27216
2021-11-12,A-1008,23579,29549
2021-11-13,A-1001,29014,23525
2021-11-13,A-1002,25645,34300
2021-11-13,A-1003,34034,24310
2021-11-13,A-1004,30358,22072
2021-11-13,A-1005,22195,21631
2021-11-13,A-1006,26752,26280
2021-11-13,A-1007,32412,20149
2021-11-13,A-1008,33303,27579
2021-11-14,A-1001,21795,20409
2021-11-14,A-1002,33608,25568
2021-11-14,A-1003,21625,23307
2021-11-14,A-1004,27157,34849
2021-11-14,A-1005,30176,28891
2021-11-14,A-1006,24637,32238
2021-11-14,A-1007,33614,26530
2021-11-14,A-1008,24816,32292
2021-11-15,A-1001,26323,26245
2021-11-15,A-1002,33848,31928
2021-11-15,A-1003,28802,20520
2021-11-15,A-1004,28209,25205
2021-11-15,A-1005,26183,34630
2021-11-15,A-1006,34081,31762
2021-11-15,A-1007,25684,20178
2021-11-15,A-1008,20554,23397
2021-11-16,A-1001,23217,20730
2021-11-16,A-1002,32149,23340
2021-11-16,A-1003,33807,34707
2021-11-16,A-1004,33688,31815
2021-11-16,A-1005,26140,32216
2021-11-16,A-1006,23771,32325
2021-11-16,A-1007,20828,22758
2021-11-16,A-1008,27807,34917
2021-11-17,A-1001,23221,23037
2021-11-17,A-1002,33935,22001
2021-11-17,A-1003,27728,32722
2021-11-17,A-1004,28603,34012
2021-11-17,A-1005,29967,30494
2021-11-17,A-1006,29743,27557
2021-11-17,A-1007,34735,29589
2021-11-17,A-1008,26667,32469
2021-11-18,A-1001,27973,34723
2021-11-18,A-1002,24197,25027
2021-11-18,A-1003,24699,30581
2021-11-18,A-1004,21608,32890
2021-11-18,A-1005,30904,27067
2021-11-18,A-1006,31340,30645
2021-11-18,A-1007,21712,34323
2021-11-18,A-1008,30919,22718
2021-11-19,A-1001,34976,28034
2021-11-19,A-1002,24657,27280
2021-11-19,A-1003,26350,34193
2021-11-19,A-1004,33096,28699
2021-11-19,A-1005,20125,22843
2021-11-19,A-1006,31483,31469
2021-11-19,A-1007,32893,21491
2021-11-19,A-1008,31758,23709
2021-11-20,A-1001,34921,25145
2021-11-20,A-1002,32001,31274
2021-11-20,A-1003,21796,23828
2021-11-20,A-1004,32114,24094
2021-11-20,A-1005,21482,25167
2021-11-20,A-1006,27294,29869
2021-11-20,A-1007,33275,22385
2021-11-20,A-1008,25456,26616
2021-11-21,A-1001,23907,31889
2021-11-21,A-1002,27790,24136
2021-11-21,A-1003,29335,29359
2021-11-21,A-1004,20951,34920
2021-11-21,A-1005,30177,24091
2021-11-21,A-1006,24460,21532
2021-11-21,A-1007,21250,26489
2021-11-21,A-1008,22291,33663
2021-11-22,A-1001,33376,22950
2021-11-22,A-1002,20731,26759
2021-11-22,A-1003,29795,30618
2021-11-22,A-1004,32514,34082
2021-11-22,A-1005,25198,30658
2021-11-22,A-1006,20817,28039
2021-11-22,A-1007,23071,30133
2021-11-22,A-1008,23231,21929
2021-11-23,A-1001,29936,22170
2021-11-23,A-1002,22273,32527
2021-11-23,A-1003,23128,30866
2021-11-23,A-1004,28411,24369
2021-11-23,A-1005,25736,20290
2021-11-23,A-1006,27341,28395
2021-11-23,A-1007,31212,28783
2021-11-23,A-1008,24423,26074
2021-11-24,A-1001,33394,30231
2021-11-24,A-1002,28443,20525
2021-11-24,A-1003,23648,22305
2021-11-24,A-1004,27376,23477
2021-11-24,A-1005,23108,30814
2021-11-24,A-1006,21302,31293
2021-11-24,A-1007,29819,22323
2021-11-24,A-1008,34582,27371
2021-11-25,A-1001,32858,27403
2021-11-25,A-1002,27911,24179
2021-11-25,A-1003,21241,21370
2021-11-25,A-1004,27898,34513
2021-11-25,A-1005,30816,20214
2021-11-25,A-1006,23517,33101
2021-11-25,A-1007,31657,34460
2021-11-25,A-1008,20885,27285
2021-11-26,A-1001,28361,20771
2021-11-26,A-1002,33058,20908
2021-11-26,A-1003,34338,22204
2021-11-26,A-1004,25691,21755
2021-11-26,A-1005,25917,30627
2021-11-26,A-1006,33147,30090
2021-11-26,A-1007,32622,28414
2021-11-26,A-1008,21872,22661
2021-11-27,A-1001,28833,32185
2021-11-27,A-1002,31764,27361
2021-11-27,A-1003,21434,33414
2021-11-27,A-1004,22325,28147
2021-11-27,A-1005,22392,23414
2021-11-27,A-1006,22902,30084
2021-11-27,A-1007,31797,23972
2021-11-27,A-1008,23751,20042
2021-11-28,A-1001,28936,24106
2021-11-28,A-1002,25958,23948
2021-11-28,A-1003,26573,25174
2021-11-28,A-1004,24565,21694
2021-11-28,A-1005,22975,28582
2021-11-28,A-1006,32497,34599
2021-11-28,A-1007,21774,28924
2021-11-28,A-1008,34392,22474
2021-11-29,A-1001,28438,31771
2021-11-29,A-1002,24875,33900
2021-11-29,A-1003,28020,26547
2021-11-29,A-1004,30854,34471
2021-11-29,A-1005,33884,34303
2021-11-29,A-1006,28855,21861
2021-11-29,A-1007,30684,32281
2021-11-29,A-1008,25503,23092
2021-11-30,A-1001,25558,26630
2021-11-30,A-1002,31403,20931
2021-11-30,A-1003,33128,30747
2021-11-30,A-1004,20428,26207
2021-11-30,A-1005,23609,31034
2021-11-30,A-1006,33726,27393
2021-11-30,A-1007,22250,20643
2021-11-30,A-1008,27053,23498
2021-12-01,A-1001,23896,34607
2021-12-01,A-1002,31134,31493
2021-12-01,A-1003,34123,23172
2021-12-01,A-1004,24965,26786
2021-12-01,A-1005,20349,25451
2021-12-01,A-1006,31837,21160
2021-12-01,A-1007,27561,31414
2021-12-01,A-1008,30408,34802
2021-12-02,A-1001,25416,27908
2021-12-02,A-1002,25271,29652
2021-12-02,A-1003,30064,28988
2021-12-02,A-1004,24702,30216
2021-12-02,A-1005,23125,23587
2021-12-02,A-1006,29262,33904
2021-12-02,A-1007,31752,34923
2021-12-02,A-1008,21417,34417
2021-12-03,A-1001,20403,22694
2021-12-03,A-1002,23388,24239
2021-12-03,A-1003,33847,33928
2021-12-03,A-1004,32957,27408
2021-12-03,A-1005,30826,20723
2021-12-03,A-1006,23325,31209
2021-12-03,A-1007,21444,26121
2021-12-03,A-1008,33250,32304
2021-12-04,A-1001,28794,24594
2021-12-04,A-1002,22150,21962
2021-12-04,A-1003,21180,29905
2021-12-04,A-1004,23096,26835
2021-12-04,A-1005,29674,26009
2021-12-04,A-1006,32899,20715
2021-12-04,A-1007,23252,20088
2021-12-04,A-1008,33323,31168
2021-12-05,A-1001,33148,30095
2021-12-05,A-1002,31873,24051
2021-12-05,A-1003,33326,28150
2021-12-05,A-1004,24640,29102
2021-12-05,A-1005,28669,27240
2021-12-05,A-1006,30654,33884
2021-12-05,A-1007,26186,33571
2021-12-05,A-1008,23467,33412
2021-12-06,A-1001,22976,34063
2021-12-06,A-1002,31171,33738
2021-12-06,A-1003,29986,33561
2021-12-06,A-1004,27397,26061
2021-12-06,A-1005,20605,30278
2021-12-06,A-1006,29454,21139
2021-12-06,A-1007,21972,30630
2021-12-06,A-1008,30057,22923
2021-12-07,A-1001,31220,34011
2021-12-07,A-1002,20378,23819
2021-12-07,A-1003,34248,28579
2021-12-07,A-1004,23220,24312
2021-12-07,A-1005,21980,34472
2021-12-07,A-1006,26928,26846
2021-12-07,A-1007,29399,27242
2021-12-07,A-1008,22807,27973
2021-12-08,A-1001,32063,21995
2021-12-08,A-1002,34378,33473
2021-12-08,A-1003,27043,31303
2021-12-08,A-1004,26126,25551
2021-12-08,A-1005,26754,34299
2021-12-08,A-1006,28907,26243
2021-12-08,A-1007,21501,31677
2021-12-08,A-1008,26774,24337
2021-12-09,A-1001,24336,29044
2021-12-09,A-1002,20872,28710
2021-12-09,A-1003,25668,28487
2021-12-09,A-1004,21447,22457
2021-12-09,A-1005,21641,22540
2021-12-09,A-1006,24855,21607
2021-12-09,A-1007,28536,33306
2021-12-09,A-1008,22999,20471
2021-12-10,A-1001,20396,26578
2021-12-10,A-1002,24439,25922
2021-12-10,A-1003,26741,32070
2021-12-10,A-1004,31431,31964
2021-12-10,A-1005,34214,34711
2021-12-10,A-1006,24226,27570
2021-12-10,A-1007,23218,25337
2021-12-10,A-1008,28539,29942
2021-12-11,A-1001,33405,31530
2021-12-11,A-1002,28494,34397
2021-12-11,A-1003,28099,31161
2021-12-11,A-1004,22922,22495
2021-12-11,A-1005,26462,28919
2021-12-11,A-1006,34135,32526
2021-12-11,A-1007,25746,26072
2021-12-11,A-1008,25144,22562
2021-12-12,A-1001,32043,24795
2021-12-12,A-1002,22159,29592
2021-12-12,A-1003,31061,20186
2021-12-12,A-1004,24520,33922
2021-12-12,A-1005,26133,22546
2021-12-12,A-1006,30111,26093
2021-12-12,A-1007,26905,20086
2021-12-12,A-1008,26293,26503
2021-12-13,A-1001,33563,23304
2021-12-13,A-1002,24362,24772
2021-12-13,A-1003,21486,25192
2021-12-13,A-1004,30375,28619
2021-12-13,A-1005,31156,30054
2021-12-13,A-1006,26735,33597
2021-12-13,A-1007,20571,30411
2021-12-13,A-1008,31645,20211
2021-12-14,A-1001,27893,32292
2021-12-14,A-1002,24108,34289
2021-12-14,A-1003,29583,30485
2021-12-14,A-1004,21408,27116
2021-12-14,A-1005,22578,21102
2021-12-14,A-1006,30739,28378
2021-12-14,A-1007,22325,30813
2021-12-14,A-1008,31590,31787
2021-12-15,A-1001,30416,32883
2021-12-15,A-1002,25610,32857
2021-12-15,A-1003,28700,32936
2021-12-15,A-1004,30635,33545
2021-12-15,A-1005,21533,29485
2021-12-15,A-1006,24738,22246
2021-12-15,A-1007,34814,25964
2021-12-15,A-1008,29475,21537
2021-12-16,A-1001,33578,31013
2021-12-16,A-1002,25117,23214
2021-12-16,A-1003,21335,20816
2021-12-16,A-1004,26782,33821
2021-12-16,A-1005,32107,20252
2021-12-16,A-1006,24966,20680
2021-12-16,A-1007,23378,23040
2021-12-16,A-1008,32051,21863
2021-12-17,A-1001,32234,34298
2021-12-17,A-1002,21877,27624
2021-12-17,A-1003,27550,25601
2021-12-17,A-1004,23164,28011
2021-12-17,A-1005,20066,24701
2021-12-17,A-1006,25085,20030
2021-12-17,A-1007,34710,21520
2021-12-17,A-1008,27812,33793
2021-12-18,A-1001,21821,25387
2021-12-18,A-1002,34661,21607
2021-12-18,A-1003,34865,20839
2021-12-18,A-1004,25637,28293
2021-12-18,A-1005,31727,29753
2021-12-18,A-1006,29567,22558
2021-12-18,A-1007,34738,20193
2021-12-18,A-1008,33577,25975
2021-12-19,A-1001,23668,32075
2021-12-19,A-1002,33257,24485
2021-12-19,A-1003,30582,25737
2021-12-19,A-1004,20284,22731
2021-12-19,A-1005,33642,31315
2021-12-19,A-1006,33625,25853
2021-12-19,A-1007,27280,26499
2021-12-19,A-1008,24240,22406
2021-12-20,A-1001,31902,34610
2021-12-20,A-1002,28612,22103
2021-12-20,A-1003,30379,26751
2021-12-20,A-1004,28973,21320
2021-12-20,A-1005,24092,23849
2021-12-20,A-1006,24192,24657
2021-12-20,A-1007,32176,34917
2021-12-20,A-1008,24439,25331
2021-12-21,A-1001,28471,34862
2021-12-21,A-1002,29794,34695
2021-12-21,A-1003,34047,26307
2021-12-21,A-1004,34509,24726
2021-12-21,A-1005,20231,27204
2021-12-21,A-1006,27407,27203
2021-12-21,A-1007,23797,25959
2021-12-21,A-1008,20242,33993
2021-12-22,A-1001,22677,25373
2021-12-22,A-1002,29887,21269
2021-12-22,A-1003,29392,32279
2021-12-22,A-1004,33453,24012
2021-12-22,A-1005,29400,30735
2021-12-22,A-1006,23246,20354
2021-12-22,A-1007,23126,25379
2021-12-22,A-1008,21792,23870
2021-12-23,A-1001,27131,32793
2021-12-23,A-1002,34093,21822
2021-12-23,A-1003,26756,32003
2021-12-23,A-1004,30633,33009
2021-12-23,A-1005,26045,30107
2021-12-23,A-1006,22523,21549
2021-12-23,A-1007,26889,33763
2021-12-23,A-1008,29099,26730
2021-12-24,A-1001,26991,28306
2021-12-24,A-1002,25130,28527
2021-12-24,A-1003,32845,21312
2021-12-24,A-1004,29192,23173
2021-12-24,A-1005,30581,27342
2021-12-24,A-1006,26239,20272
2021-12-24,A-1007,29225,21875
2021-12-24,A-1008,31392,30855
2021-12-25,A-1001,34095,28812
2021-12-25,A-1002,20520,23800
2021-12-25,A-1003,33117,27196
2021-12-25,A-1004,25019,20053
2021-12-25,A-1005,22215,27816
2021-12-25,A-1006,26543,29201
2021-12-25,A-1007,26757,21985
2021-12-25,A-1008,27473,29667
2021-12-26,A-1001,22333,34902
2021-12-26,A-1002,28436,34753
2021-12-26,A-1003,32416,31298
2021-12-26,A-1004,33160,25915
2021-12-26,A-1005,27892,24808
2021-12-26,A-1006,30056,24298
2021-12-26,A-1007,29941,30218
2021-12-26,A-1008,34462,29959
2021-12-27,A-1001,27508,25936
2021-12-27,A-1002,32496,25133
2021-12-27,A-1003,20914,26336
2021-12-27,A-1004,31899,34100
2021-12-27,A-1005,34015,22623
2021-12-27,A-1006,24087,20025
2021-12-27,A-1007,24528,25308
2021-12-27,A-1008,28190,25484
2021-12-28,A-1001,33686,22708
2021-12-28,A-1002,24082,26530
2021-12-28,A-1003,27871,20475
2021-12-28,A-1004,22195,26389
2021-12-28,A-1005,33456,24721
2021-12-28,A-1006,23682,30135
2021-12-28,A-1007,33870,24763
2021-12-28,A-1008,26058,26866
2021-12-29,A-1001,22026,26591
2021-12-29,A-1002,30627,22863
2021-12-29,A-1003,23890,31554
2021-12-29,A-1004,28492,31766
2021-12-29,A-1005,20651,23156
2021-12-29,A-1006,32782,30751
2021-12-29,A-1007,26958,27775
2021-12-29,A-1008,30893,24650
2021-12-30,A-1001,34857,33138
2021-12-30,A-1002,31883,25196
2021-12-30,A-1003,26948,32297
2021-12-30,A-1004,26952,25571
2021-12-30,A-1005,20241,22288
2021-12-30,A-1006,27075,31933
2021-12-30,A-1007,28225,26077
2021-12-30,A-1008,25719,33333
2021-12-31,A-1001,23543,30573
2021-12-31,A-1002,28305,29901
2021-12-31,A-1003,24807,21771
2021-12-31,A-1004,30487,27429
2021-12-31,A-1005,31742,23365
2021-12-31,A-1006,34721,24333
2021-12-31,A-1007,28962,28179
2021-12-31,A-1008,29913,32446
2022-01-01,A-1001,23204,29389
2022-01-01,A-1002,22155,31603
2022-01-01,A-1003,24318,5912
2022-01-01,A-1004,30798,30512
2022-01-01,A-1005,22776,25523
2022-01-01,A-1006,30749,25126
2022-01-01,A-1007,34652,22152
2022-01-01,A-1008,24660,28708
2022-01-02,A-1001,21487,25506
2022-01-02,A-1002,32711,31273
2022-01-02,A-1003,25923,5707
2022-01-02,A-1004,23220,26008
2022-01-02,A-1005,25600,33067
2022-01-02,A-1006,30940,21285
2022-01-02,A-1007,32545,33503
2022-01-02,A-1008,20981,29222
2022-01-03,A-1001,33290,23291
2022-01-03,A-1002,20747,34776
2022-01-03,A-1003,29552,5374
2022-01-03,A-1004,25330,27994
2022-01-03,A-1005,29501,29669
2022-01-03,A-1006,23077,20679
2022-01-03,A-1007,32304,20981
2022-01-03,A-1008,31776,20334
2022-01-04,A-1001,22680,33994
2022-01-04,A-1002,25861,24419
2022-01-04,A-1003,24650,5884
2022-01-04,A-1004,32694,30151
2022-01-04,A-1005,25999,29995
2022-01-04,A-1006,23606,30133
2022-01-04,A-1007,34384,25592
2022-01-04,A-1008,32609,26147
2022-01-05,A-1001,32993,27035
2022-01-05,A-1002,22622,33867
2022-01-05,A-1003,31540,5064
2022-01-05,A-1004,30711,34784
2022-01-05,A-1005,34008,21415
2022-01-05,A-1006,25178,28314
2022-01-05,A-1007,21511,24300
2022-01-05,A-1008,25971,30484
2022-01-06,A-1001,31373,21550
2022-01-06,A-1002,23275,20368
2022-01-06,A-1003,29348,4952
2022-01-06,A-1004,32495,31908
2022-01-06,A-1005,25082,26705
2022-01-06,A-1006,23464,27304
2022-01-06,A-1007,24613,20102
2022-01-06,A-1008,27064,21984
2022-01-07,A-1001,32223,29683
2022-01-07,A-1002,22568,32987
2022-01-07,A-1003,21128,3158
2022-01-07,A-1004,28138,28965
2022-01-07,A-1005,23583,32037
2022-01-07,A-1006,30672,30864
2022-01-07,A-1007,30575,23947
2022-01-07,A-1008,29284,20484
2022-01-08,A-1001,22782,21309
2022-01-08,A-1002,28155,31830
2022-01-08,A-1003,22812,4747
2022-01-08,A-1004,33420,24441
2022-01-08,A-1005,32741,25403
2022-01-08,A-1006,27766,26293
2022-01-08,A-1007,28006,28550
2022-01-08,A-1008,23379,22230
2022-01-09,A-1001,24460,34444
2022-01-09,A-1002,21848,28871
2022-01-09,A-1003,31857,3120
2022-01-09,A-1004,33026,21412
2022-01-09,A-1005,22612,28031
2022-01-09,A-1006,25992,22682
2022-01-09,A-1007,30413,30063
2022-01-09,A-1008,34094,20202
2022-01-10,A-1001,22860,23041
2022-01-10,A-1002,27121,31010
2022-01-10,A-1003,32092,4423
2022-01-10,A-1004,25892,33375
2022-01-10,A-1005,33047,30460
2022-01-10,A-1006,32881,28493
2022-01-10,A-1007,22357,22051
2022-01-10,A-1008,29635,29542
2022-01-11,A-1001,22767,21536
2022-01-11,A-1002,22930,29915
2022-01-11,A-1003,31043,5408
2022-01-11,A-1004,25834,29788
2022-01-11,A-1005,24229,33261
2022-01-11,A-1006,34552,25446
2022-01-11,A-1007,27212,32943
2022-01-11,A-1008,31008,34722
2022-01-12,A-1001,34502,21313
2022-01-12,A-1002,29792,20001
2022-01-12,A-1003,26715,5018
2022-01-12,A-1004,24546,27508
2022-01-12,A-1005,23119,23715
2022-01-12,A-1006,26461,27857
2022-01-12,A-1007,28322,23951
2022-01-12,A-1008,26367,29952
2022-01-13,A-1001,30447,34131
2022-01-13,A-1002,21524,20231
2022-01-13,A-1003,27088,5436
2022-01-13,A-1004,32347,20354
2022-01-13,A-1005,28995,32732
2022-01-13,A-1006,27381,22132
2022-01-13,A-1007,26670,26518
2022-01-13,A-1008,20193,30184
2022-01-14,A-1001,31006,25311
2022-01-14,A-1002,20321,32853
2022-01-14,A-1003,23653,30275
2022-01-14,A-1004,28326,20790
2022-01-14,A-1005,29286,30399
2022-01-14,A-1006,26766,21282
2022-01-14,A-1007,25120,34509
2022-01-14,A-1008,26857,22621
2022-01-15,A-1001,32834,22040
2022-01-15,A-1002,32838,30307
2022-01-15,A-1003,30457,28414
2022-01-15,A-1004,27049,32389
2022-01-15,A-1005,24942,33286
2022-01-15,A-1006,31714,22695
2022-01-15,A-1007,23094,34725
2022-01-15,A-1008,27987,25332
2022-01-16,A-1001,21462,22201
2022-01-16,A-1002,29083,29797
2022-01-16,A-1003,28696,29024
2022-01-16,A-1004,30885,23732
2022-01-16,A-1005,34446,24741
2022-01-16,A-1006,34752,33982
2022-01-16,A-1007,22515,34849
2022-01-16,A-1008,31489,24147
2022-01-17,A-1001,24565,29008
2022-01-17,A-1002,21969,27453
2022-01-17,A-1003,23195,30028
2022-01-17,A-1004,22355,33445
2022-01-17,A-1005,24164,29828
2022-01-17,A-1006,30150,23954
2022-01-17,A-1007,25856,23883
2022-01-17,A-1008,23259,20436
2022-01-18,A-1001,26841,23900
2022-01-18,A-1002,26651,34253
2022-01-18,A-1003,30533,31287
2022-01-18,A-1004,25554,20193
2022-01-18,A-1005,29643,29067
2022-01-18,A-1006,25423,22029
2022-01-18,A-1007,30601,20969
2022-01-18,A-1008,26614,28038
2022-01-19,A-1001,27932,28209
2022-01-19,A-1002,32921,27634
2022-01-19,A-1003,25724,20048
2022-01-19,A-1004,24354,24251
2022-01-19,A-1005,29139,30090
2022-01-19,A-1006,23811,27357
2022-01-19,A-1007,27707,31626
2022-01-19,A-1008,24901,22371
2022-01-20,A-1001,29393,25279
2022-01-20,A-1002,31540,34011
2022-01-20,A-1003,30685,30754
2022-01-20,A-1004,20789,22913
2022-01-20,A-1005,26381,22955
2022-01-20,A-1006,27164,21965
2022-01-20,A-1007,21965,28253
2022-01-20,A-1008,22672,30043
2022-01-21,A-1001,30363,34253
2022-01-21,A-1002,26980,31888
2022-01-21,A-1003,26184,30747
2022-01-21,A-1004,20543,22842
2022-01-21,A-1005,30797,34506
2022-01-21,A-1006,25525,29693
2022-01-21,A-1007,27904,26872
2022-01-21,A-1008,25495,22000
2022-01-22,A-1001,25497,34697
2022-01-22,A-1002,24540,26510
2022-01-22,A-1003,27175,23031
2022-01-22,A-1004,22146,34163
2022-01-22,A-1005,31406,32587
2022-01-22,A-1006,23267,24810
2022-01-22,A-1007,25271,34254
2022-01-22,A-1008,26583,20667
2022-01-23,A-1001,22388,26574
2022-01-23,A-1002,25283,33186
